"","SchoolCode","SchoolName","EthnicityRace","Grade","PrimaryResidency","UnaccompaniedYouthIndicator","RunawayYouthIndicator","StartDate","EnrollmentStatusCode","ExitDate","SINFStartDate","EngLangAcqStatus","TitleIMigrant","SpecialEducation","year"
"6999",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/8/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
"7000",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7001",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","2/23/2015","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","Y","2014-2015"
"7002",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","12/10/2013","EO  ","N","N","2014-2015"
"7003",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","Y","2014-2015"
"7004",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7005",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/11/2014","RFEP","Y","N","2014-2015"
"7006",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","2/4/2014","RFEP","Y","N","2014-2015"
"7007",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
"7008",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
"7009",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/20/2013","EL  ","N","N","2014-2015"
"7010",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7011",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
"7012",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7013",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/23/2015","RFEP","N","N","2014-2015"
"7014",6027262,"Franklin (Benjamin) Elementary","White","3","120-Temporarily Doubled Up","N","N","1/26/2015","10-Primary enrollment","6/30/2015","9/9/2013","EO  ","N","Y","2014-2015"
"7015",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","10/16/2013","EL  ","N","N","2014-2015"
"7016",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","10/16/2013","EL  ","N","N","2014-2015"
"7017",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","Y","2014-2015"
"7018",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7019",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","9/2/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7020",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","9/2/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7021",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7022",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7023",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7024",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","RFEP","N","N","2014-2015"
"7025",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/23/2015","RFEP","N","N","2014-2015"
"7026",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","5/2/2014","RFEP","N","N","2014-2015"
"7027",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/24/2013","RFEP","N","N","2014-2015"
"7028",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","10/1/2013","EL  ","N","N","2014-2015"
"7029",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","110-Hotels/motels","N","N","8/21/2014","10-Primary enrollment","6/30/2015","10/4/2013","EL  ","N","N","2014-2015"
"7030",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7031",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","1/15/2014","EL  ","N","N","2014-2015"
"7032",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","1/20/2015","RFEP","N","N","2014-2015"
"7033",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7034",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2013","EL  ","N","Y","2014-2015"
"7035",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/23/2015","RFEP","N","N","2014-2015"
"7036",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EO  ","N","Y","2014-2015"
"7037",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","RFEP","N","N","2014-2015"
"7038",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","2/12/2014","EL  ","N","Y","2014-2015"
"7039",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/18/2014","RFEP","N","N","2014-2015"
"7040",6027262,"Franklin (Benjamin) Elementary","White","2","120-Temporarily Doubled Up","N","N","11/18/2014","10-Primary enrollment","1/12/2015","11/18/2014","EO  ","N","N","2014-2015"
"7041",6027262,"Franklin (Benjamin) Elementary","White","1","120-Temporarily Doubled Up","N","N","11/18/2014","10-Primary enrollment","1/12/2015","11/18/2014","EO  ","N","N","2014-2015"
"7042",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7043",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7044",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","Y","2014-2015"
"7045",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","7/8/2015","7/1/2013","EL  ","N","N","2014-2015"
"7046",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","12/2/2014","10-Primary enrollment","1/12/2015","8/28/2014","EL  ","N","N","2014-2015"
"7047",6027262,"Franklin (Benjamin) Elementary","White","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
"7048",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","IFEP","N","N","2014-2015"
"7049",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","7/8/2015","8/20/2013","EL  ","N","Y","2014-2015"
"7050",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7051",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/23/2015","RFEP","N","N","2014-2015"
"7052",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/20/2013","EL  ","N","N","2014-2015"
"7053",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/11/2014","RFEP","N","N","2014-2015"
"7054",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","5/5/2015","10-Primary enrollment","6/30/2015","12/17/2014","EL  ","N","Y","2014-2015"
"7055",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
"7056",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7057",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/27/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","Y","2014-2015"
"7058",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/27/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","Y","2014-2015"
"7059",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","RFEP","N","N","2014-2015"
"7060",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7061",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7062",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","Y","2014-2015"
"7063",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/20/2013","EL  ","N","N","2014-2015"
"7064",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
"7065",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7066",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7067",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","10/21/2014","10-Primary enrollment","11/14/2014","10/21/2014","EO  ","N","N","2014-2015"
"7068",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7069",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/26/2013","EL  ","N","N","2014-2015"
"7070",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/23/2015","RFEP","N","N","2014-2015"
"7071",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7072",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7073",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7074",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7075",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","110-Hotels/motels","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7076",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","Y","2014-2015"
"7077",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/11/2014","RFEP","N","N","2014-2015"
"7078",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","1/20/2015","RFEP","N","N","2014-2015"
"7079",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7080",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/20/2013","EO  ","N","N","2014-2015"
"7081",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","10/24/2014","7/1/2013","EO  ","N","N","2014-2015"
"7082",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","10/24/2014","7/1/2013","EO  ","N","N","2014-2015"
"7083",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","2/4/2014","RFEP","N","N","2014-2015"
"7084",6027262,"Franklin (Benjamin) Elementary","Black/African Am","6","110-Hotels/motels","N","N","8/21/2014","10-Primary enrollment","6/30/2015","3/12/2014","EO  ","N","Y","2014-2015"
"7085",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","RFEP","N","N","2014-2015"
"7086",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/20/2013","EL  ","N","N","2014-2015"
"7087",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7088",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7089",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7090",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","N","2014-2015"
"7091",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","3/11/2015","10-Primary enrollment","7/8/2015","3/17/2014","EO  ","N","N","2014-2015"
"7092",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","12/12/2014","RFEP","N","N","2014-2015"
"7093",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","4/30/2015","10-Primary enrollment","7/8/2015","5/16/2014","EO  ","N","N","2014-2015"
"7094",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","4/30/2015","10-Primary enrollment","7/8/2015","5/15/2014","EO  ","N","N","2014-2015"
"7095",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","4/30/2015","10-Primary enrollment","7/8/2015","5/15/2014","EO  ","N","N","2014-2015"
"7096",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","4/30/2015","10-Primary enrollment","7/8/2015","5/15/2014","EO  ","N","N","2014-2015"
"7097",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","4/30/2015","10-Primary enrollment","7/8/2015","5/15/2014","EO  ","N","Y","2014-2015"
"7098",6027361,"Gauer (Melbourne A.) Elementary","Multiple","KN","130-Temporarily Unsheltered","N","N","2/24/2015","10-Primary enrollment","6/30/2015","8/13/2014","EO  ","N","N","2014-2015"
"7099",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","3/7/2014","EL  ","N","N","2014-2015"
"7100",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","9/4/2014","8/20/2013","EL  ","N","Y","2014-2015"
"7101",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7102",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","7/8/2015","4/14/2014","EL  ","N","Y","2014-2015"
"7103",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","2/7/2014","EO  ","N","Y","2014-2015"
"7104",6027361,"Gauer (Melbourne A.) Elementary","Multiple","KN","130-Temporarily Unsheltered","N","N","8/29/2014","10-Primary enrollment","7/8/2015","8/29/2014","EO  ","N","N","2014-2015"
"7105",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/22/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","Y","2014-2015"
"7106",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","2/13/2015","10-Primary enrollment","6/30/2015","3/10/2015","EL  ","N","N","2014-2015"
"7107",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","6","110-Hotels/motels","N","N","10/6/2014","10-Primary enrollment","4/30/2015","2/25/2014","EO  ","N","N","2014-2015"
"7108",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","KN","110-Hotels/motels","N","N","10/6/2014","10-Primary enrollment","6/1/2015","10/6/2014","EO  ","N","N","2014-2015"
"7109",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
"7110",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
"7111",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","3/26/2014","EL  ","N","N","2014-2015"
"7112",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","10/6/2014","10-Primary enrollment","6/30/2015","1/20/2012","RFEP","N","N","2014-2015"
"7113",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","12/12/2014","10-Primary enrollment","6/30/2015","8/29/2013","EL  ","N","N","2014-2015"
"7114",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","4/28/2015","7/1/2013","EO  ","N","N","2014-2015"
"7115",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7116",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","12/3/2013","RFEP","N","N","2014-2015"
"7117",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","4/24/2015","10-Primary enrollment","7/8/2015","8/20/2014","EL  ","N","N","2014-2015"
"7118",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","10/29/2013","EL  ","N","N","2014-2015"
"7119",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7120",6027361,"Gauer (Melbourne A.) Elementary","White","4","120-Temporarily Doubled Up","N","N","6/1/2015","10-Primary enrollment","6/16/2015","11/7/2013","EO  ","N","N","2014-2015"
"7121",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/20/2013","EL  ","N","N","2014-2015"
"7122",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/6/2013","RFEP","N","N","2014-2015"
"7123",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","1/14/2014","EO  ","N","N","2014-2015"
"7124",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","Y","2014-2015"
"7125",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
"7126",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","5/11/2015","10-Primary enrollment","6/30/2015","8/21/2013","EL  ","N","N","2014-2015"
"7127",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","9/5/2013","EL  ","N","N","2014-2015"
"7128",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7129",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/20/2013","EL  ","N","N","2014-2015"
"7130",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","4/28/2015","10-Primary enrollment","5/29/2015","9/18/2013","EL  ","N","N","2014-2015"
"7131",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/20/2013","EL  ","N","N","2014-2015"
"7132",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","Y","2014-2015"
"7133",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","Y","2014-2015"
"7134",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EL  ","N","Y","2014-2015"
"7135",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EL  ","N","N","2014-2015"
"7136",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","8/21/2014","EO  ","N","N","2014-2015"
"7137",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
"7138",6027361,"Gauer (Melbourne A.) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2014","10-Primary enrollment","6/30/2015","7/1/2013","EO  ","N","N","2014-2015"
