LENGTH,OWNER,LAST_UPDAT,STATUS,USE_TYPE,PIPE_DIAME,PIPE_DIA_1,PIPE_LENGT,PIPE_THICK,JOINT_METH,PIPE_TYPE,PIPE_MATER,PIPE_LININ,PIPE_PLR_Y,PIPE_LOGIC,SOILRES,LoF_G,CoF_G,BRE_G,GrDate
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,24,N,8.0001,0,CJ,W,STL,CL,1931,Y,3735,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,26,N,15.8334,0.32,WJ,W,STL,CL,1958,N,839,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,300.9095,0,CJ,RDW,CI,CL,1931,N,965,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,384.0545,0,CJ,RDW,CI,CL,1931,N,857,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,109.7421,0.44,RG,DIA,DI,CL,1990,N,2266,B,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,62.141,0,CJ,CI,CI,CL,1895,N,1036,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,26,N,334.7382,0.31,WJ,W,STL,CL,1958,N,791,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,15.9026,0,#NULL#,RC,CONC,CL,1949,Y,646,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,5.2559,0,#NULL#,CI,CI,NO CL,1931,Y,3513,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,60,N,28.0196,0.375,WJ,W,STL,CL,1957,N,2699,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,1913.7784,0.3125,WJ,W,STL,CL,1966,N,978,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,841.6601,0.88,#NULL#,MONO,CI,CL,1937,N,1217,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30.75,N,29.2809,0,WJ,W,STL,CL,1992,N,760,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,7.1177,0,WJ,W,STL,CL,1951,N,788,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,7.4883,0,RG,DIA,DI,CL,1990,Y,1840,B,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,397.606,0.375,WJ,W,STL,CL,1954,N,5120,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,54.3626,0,CJ,CI,CI,CL,1906,N,967,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,17.6793,0,CJ,CI,CI,CL,1921,N,982,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,761.326,0,#NULL#,CI,CI,CL,1931,N,4970,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,192.1802,0,#NULL#,CI,CI,CL,1931,N,5092,B,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,299.8018,0,#NULL#,CI,CI,CL,1931,N,3134,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,19.0317,1,#NULL#,MONO,CI,CL,1940,N,724,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,737.853,0,#NULL#,CI,CI,CL,1926,N,685,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,26.8599,0,#NULL#,CI,CI,CL,1926,N,725,D,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,6.0997,1,#NULL#,RDW,CI,CL,1933,Y,3711,C,C,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,49.5,N,15.955,0.28,RG,W,STL,CL,1959,N,1176,C,A,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,49.5,N,279.5411,0.28,WJ,W,STL,CL,1959,N,1263,C,A,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,49.5,N,127.2167,0.28,RG,W,STL,CL,1959,N,1705,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,108.1883,0.375,WJ,W,STL,CL,1964,N,558,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,5.9846,0.375,WJ,W,STL,CL,1964,N,545,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,5.7988,0,WJ,W,STL,CL,1965,N,524,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,1.5965,0,WJ,W,STL,CL,1965,N,532,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,8.4332,0.3125,WJ,W,STL,CL,1964,N,456,C,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,1.307,0.3125,WJ,W,STL,CL,1964,N,455,C,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,2.5734,0.3125,WJ,W,STL,CL,1964,N,457,C,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,8.0408,0,WJ,W,STL,CL,1965,N,487,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,65.6634,1,#NULL#,RDW,CI,CL,1933,N,4638,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,28.7398,0,#NULL#,STL,STL,CL,1933,N,3366,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,9.7042,0.5313,WJ,W,STL,CL,1937,N,1130,D,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,4.9301,0.38,WJ,W,STL,CL,1968,N,1136,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,49.5,N,20.5696,0.25,RG,W,STL,CL,1959,N,2635,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,61,N,1085.5824,0.375,WJ,W,STL,CL,1951,N,2570,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,61,N,563.8061,0.375,WJ,W,STL,CL,1997,N,2430,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,613.0822,0,#NULL#,CI,CI,CL,1924,N,1492,C,A,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,49.5,N,157.2237,0.28,WJ,W,STL,CL,1959,N,1706,C,D,D,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,49.5,N,115.7841,0.28,WJ,W,STL,CL,1959,N,1706,C,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,145.0342,0.38,CJ,W,STL,NO CL,1937,N,9060,B,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,61,N,1185.0675,0.375,WJ,W,STL,CL,1952,N,958,C,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,250.4272,0,CJ,CI,CI,CL,1906,N,900,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,42,N,75.1395,0.3438,WJ,W,STL,CL,1967,N,1260,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,72,N,119.7829,0.25,#NULL#,DRIV,STL,CL,1914,N,2164,C,F,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,49.5,N,10.4504,0.25,WJ,W,STL,CL,1959,N,1750,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,49.5,N,1.0747,0.25,RG,W,STL,CL,1959,N,3002,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,48.75,N,1.5276,0.375,WJ,W,STL,CL,1959,N,3001,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,122.6274,0.375,WJ,W,STL,CL,1950,N,1537,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,25.5985,0,#NULL#,MONO,CI,CL,1931,N,3082,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,123.6623,0,#NULL#,CI,CI,CL,1931,N,1944,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,24,N,6.8971,0,#NULL#,CI,CI,CL,1913,Y,1441,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,47.6701,0.3125,WJ,W,STL,CL,1972,N,1123,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,38.1965,0.3125,WJ,W,STL,CL,1971,N,839,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,49.5,N,30.9786,0.3125,WJ,W,STL,CL,1979,N,3022,B,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,49.5,N,5.8532,0.3125,WJ,W,STL,CL,1979,N,3016,B,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,49.5,N,3.0885,0.3125,WJ,W,STL,CL,1979,N,3015,B,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,156.4045,0,#NULL#,CI,CI,CL,1906,N,3524,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,9.3072,0.375,WJ,W,STL,CL,1950,N,1927,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,60,N,2217.8004,5.125,#NULL#,RC,CONC,CL,1921,N,393,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,361.1184,0,#NULL#,CI,CI,CL,1913,N,1493,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,364.0717,0.3125,WJ,W,STL,CL,1986,N,522,C,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,3.1492,0.3125,WJ,W,STL,CL,1986,N,521,B,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,9.2703,0.3125,WJ,W,STL,CL,1986,N,521,B,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,97.9996,0.375,WJ,W,STL,CL,1992,N,976,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,7,0.375,WJ,W,STL,CL,1992,Y,981,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,449.8149,0,#NULL#,RDW,CI,CL,1931,N,781,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,40.7985,0,#NULL#,RDW,CI,CL,1931,N,908,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,98.2408,0.4375,WJ,W,STL,CL,1963,N,1076,D,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,749.2426,0.4688,WJ,W,STL,CL,1937,N,823,D,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,69,N,31.7847,0.38,WJ,W,STL,CL,1952,N,2172,C,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,424.4236,0.3125,WJ,W,STL,CL,1961,N,320,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,40,N,176.3126,0.3125,#NULL#,RIV,STL,CL,1914,N,809,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,8.0001,0.25,#NULL#,RIV,STL,CL,1920,N,904,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,6.9337,0.3125,WJ,W,STL,CL,1971,Y,3192,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,39,N,46.2115,0,RG,MPCC,CONC,CL,1959,N,1331,B,B,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,52,N,36.6667,0.25,#NULL#,DRIV,STL,CL,1917,N,2722,C,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,321.5268,0,#NULL#,AM,CI,CL,1930,N,1053,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,383.7473,0,#NULL#,CI,CI,CL,1930,N,880,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,6.5884,0,#NULL#,CI,CI,CL,1930,Y,845,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,572.9828,0.25,WJ,W,STL,CL,1953,N,1703,D,C,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,121.5962,0.25,#NULL#,RIV,STL,CL,1920,N,894,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,34.7027,0,WJ,W,STL,CL,1963,N,2156,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,5.7867,0,WJ,W,STL,CL,1963,Y,2351,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,4.2133,0,WJ,W,STL,CL,1963,Y,2347,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,17,0.51,#NULL#,DIA,DI,CL,1981,N,2322,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,421.7409,0,#NULL#,CI,CI,CL,1929,N,853,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,127.6587,0.25,#NULL#,RIV,STL,CL,1917,N,942,D,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,65.8137,0.375,WJ,W,STL,CL,1949,N,3584,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,3.9413,0.4688,WJ,W,STL,CL,1937,Y,978,D,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,32,N,4.295,0,WJ,W,STL,CL,1971,Y,3110,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,205.8771,1.04,#NULL#,CI,CI,CL,1933,N,590,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,302.7508,0,#NULL#,CI,CI,CL,1925,N,1004,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,102.0928,0.38,WJ,W,STL,CL,1963,N,619,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,9.8982,0.38,WJ,W,STL,CL,1963,N,552,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,10.3347,0.375,CJ,W,STL,CL,1931,Y,1633,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,32.9996,0,#NULL#,CI,CI,CL,1912,N,2325,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,587.0539,0,#NULL#,CI,CI,CL,1930,N,1048,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,RECL,24,N,4.8082,0,#NULL#,STL,STL,CL,1992,N,3409,B,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,RECL,24,N,12.1591,0,#NULL#,STL,STL,CL,1992,N,3408,B,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,15.8261,0.3125,WJ,W,STL,CL,1968,N,702,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,61,N,576.8501,0.375,WJ,W,STL,CL,1933,N,847,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,48,N,260.8768,0,#NULL#,MPCC,CONC,CL,1979,N,456,B,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,234.4445,0.375,WJ,W,STL,CL,1961,N,858,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,165.6428,0.3125,WJ,W,STL,CL,1967,N,1743,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,128.9686,0,#NULL#,CI,CI,CL,1925,N,963,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,359.9841,0,#NULL#,CI,CI,CL,1925,N,829,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,46.4885,0.38,WJ,W,STL,CL,1973,N,1443,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,9.7844,0.38,WJ,W,STL,CL,1973,N,1356,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,442.5701,0.3125,WJ,W,STL,CL,1964,N,420,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,7.7787,0,#NULL#,MCW,CI,CL,1930,Y,803,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,113.7124,0,#NULL#,CI,CI,CL,1930,N,807,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,RECL,24,N,11.8536,0,#NULL#,STL,STL,CL,1992,N,2474,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE, ,24,N,262.7053,0.3125,WJ,W,STL,CL,1969,N,433,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,1.9424,0,WJ,W,STL,CL,1950,Y,1369,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,62,N,808.322,0.3125,#NULL#,RIV,STL,CL,1914,N,609,D,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,64,N,279.8204,0.375,#NULL#,TRIV,STL,CL,1914,N,844,D,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,31.5,N,883.124,0.25,WJ,W,STL,CL,1960,N,1092,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,6.9464,0, ,CI,CI,CL,1926,Y,411,D,C,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,15.9724,0,#NULL#,C,CI,CL,1925,N,838,D,C,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,243.6811,0,#NULL#,C,CI,CL,1930,N,779,D,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,54,N,631.7186,0.3438,WJ,W,STL,CL,1933,N,1604,D,A,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,8.1598,0,WJ,W,STL,CL,1967,Y,1344,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,2.7601,0.38,WJ,W,STL,CL,1950,N,1095,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,24,N,6.8823,0,WJ,W,STL,CL,1933,N,1022,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,24,N,2.5492,0,WJ,W,STL,CL,1933,Y,1022,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,10.2306,0,WJ,W,STL,CL,1961,Y,1366,D,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,4.539,0,#NULL#,CI,CI,CL,1903,N,1891,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,49.9328,0.38,WJ,W,STL,CL,1979,N,2576,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,9,0,#NULL#,RIV,STL,CL,1924,N,1863,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,69,N,242.2103,0.38,WJ,W,STL,CL,1952,N,1383,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,38,N,289.6001,0.38,B&S,W,STL,CL,1931,N,2985,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,38,N,222.3267,0.38,B&S,W,STL,CL,1931,N,1718,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,40,N,303.2884,0.3125,#NULL#,RIV,STL,CL,1914,N,746,D,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,61.5,N,157.5921,0.5625,WJ,W,STL,CL,1961,N,1367,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,35.6528,0.375,WJ,W,STL,CL,1975,N,830,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,69,N,13.7932,0.38,WJ,W,STL,CL,1952,N,1447,C,B,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,39,N,663.7315,0.1875,#NULL#,RIV,STL,CL,1917,N,1786,C,C,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,30,N,13.4658,0,#NULL#,RIV,STL,CL,1917,Y,1811,C,C,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,24,N,1094.4297,0.375,CJ,W,STL,CL,1931,N,1051,D,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,27,N,363.9743,0.25,#NULL#,RIV,STL,CL,1914,N,863,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,84,N,909.1133,0.5,#NULL#,W,STL,CL,1954,N,1497,C,B,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,45,N,3.742,0.25,#NULL#,DRIV,STL,CL,1917,Y,2723,C,D,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,36,N,4.8398,0,#NULL#,DRIV,STL,CL,1917,Y,2723,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,383.4547,0,#NULL#,#NULL#, ,NO CL,1929,N,3262,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,262.5522,0,#NULL#,#NULL#, ,NO CL,1929,N,1258,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,6.2889,0.3125,WJ,W,STL,CL,1964,N,1890,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,193.4008,0,#NULL#,CI,CI,CL,1906,N,3388,C,A,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,24,N,93.667,0.38,CJ,W,STL,CL,1937,N,524,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,951.5722,0.375,WJ,W,STL,CL,1973,N,682,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,8.1443,0,WJ,W,STL,CL,1967,N,685,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,191.0495,0.375,WJ,W,STL,CL,1976,N,3335,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,73.8821,0.3125,WJ,W,STL,CL,1961,N,1391,D,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,12.2064,0.3125,WJ,W,STL,CL,1963,Y,249,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,6.4823,0.25,#NULL#,RIV,STL,CL,1917,Y,1183,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,131.8593,0.25,#NULL#,RIV,STL,CL,1917,N,1005,D,C,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,49.5,N,117.9268,0.2813,WJ,W,STL,CL,1959,N,560,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,7.9696,0.3125,WJ,W,STL,CL,1961,Y,1481,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,218.4233,0,CJ,C,CI,CL,1925,N,834,D,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,60,N,13.3898,0.5,WJ,W,STL,CL,1940,N,1218,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,25.9396,0.25,RIV,STL,STL,CL,1941,N,525,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,155.7497,0.25,#NULL#,RIV,STL,CL,1917,N,1017,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,107.6727,0.25,RIV,STL,STL,CL,1941,N,482,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,509.7727,0.2,#NULL#,MPCC,CONC,CL,1950,N,528,B,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,64,N,250.0064,0.375,#NULL#,RIV,STL,CL,1947,N,1034,C,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36.75,N,23.8275,0.375,WJ,W,STL,CL,1961,N,785,C,B,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,24,N,1286.8542,0.375,CJ,W,STL,CL,1931,N,689,D,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,26,N,3.952,0.281,WJ,W,STL,CL,1956,N,3829,C,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,454.1243,0.25,#NULL#,RIV,STL,CL,1920,N,1188,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,112.3079,0.25,#NULL#,RIV,STL,CL,1924,N,1960,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,3.5,0.4375,WJ,W,STL,CL,1963,N,1388,D,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,15.8929,0.375,WJ,W,STL,CL,1972,N,1190,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,40,N,29.4804,0.3125,#NULL#,RIV,STL,CL,1914,N,768,D,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,24,N,9.5297,0.4375,CJ,W,STL,CL,1931,Y,1593,D,B,C,20-Jun-13
