id,california,name,incidents,inspections,enforcement-actions,hazardous-liquid,states-of-operation-hl,inspected-miles-hl,gas-transmission,states-of-operation-gt,inspected-miles-gt,gas-gathering,states-of-operation-gg,inspected-miles-gg
22855,,"KOCH PIPELINE COMPANY, L.P.",,48,4,TRUE,"IA,IL,MN,MO,TX,WI",4072,TRUE,TX,56,,,
10035,,"KPC PIPELINE, LLC",,14,7,,,,TRUE,"KS,MO,OK",1106,,,
10346,,KUPARUK TRANSPORTATION CO,,7,1,TRUE,AK,37,,,,,,
31929,,L.E. JONES OPERATING INC.,,,,,,,,,,TRUE,OK,2
32498,,"L.O.G. ENERGY EXPLORATION, LTD.",,,,,,,,,,TRUE,TX,3
32539,,LA CROSSE COUNTY,,,,,,,TRUE,WI,2,,,
32243,,"LA STORAGE, LLC",,2,,,,,TRUE,LA,23,,,
11032,,LACLEDE GAS CO,2,6,,TRUE,"IL,MO",39,TRUE,MO,231,,,
32527,,"LACY OPERATIONS, LTD",,,,,,,,,,TRUE,TX,1
31895,,LAFARGE NORTH AMERICA,,,,,,,TRUE,FL,6,,,
31212,,LAFAYETTE UTILITIES SYSTEMS,,,,,,,TRUE,LA,10,,,
872,,LAFITTE GAS PIPELINE,,,,,,,TRUE,LA,12,,,
11080,,"LAGRANGE GAS DEPT, CITY OF",,,,,,,TRUE,GA,10,,,
11104,,"LAKELAND, CITY OF (EX. LAKELAND UTILITIES, CITY OF",,,,,,,TRUE,FL,10,,,
977,,"LAKIN, CITY OF",,,,,,,TRUE,KS,1,,,
30792,,LAMAR OIL & GAS,,,,TRUE,TX,6,,,,TRUE,TX,46
11175,,"LAMAR UTILITIES BOARD, CITY OF",,,,,,,TRUE,CO,40,TRUE,CO,31
32560,,LAMB WESTON/BSW,,,,,,,TRUE,WA,4,,,
31848,,LANDFILL GAS PRODUCTION LLC,,,,,,,TRUE,TX,5,,,
11240,,"LAS CRUCES, CITY OF",,,,,,,TRUE,NM,20,,,
11248,,LAS VEGAS NATURAL GAS SYSTEM,,,,,,,TRUE,NM,50,,,
32524,,"LASALLE PIPELINE, LP",,,,,,,TRUE,TX,53,,,
32550,,"LASER NORTHEAST GATHERING COMPANY, LLC",,,,,,,,,,TRUE,"NY,PA",43
11251,,LAUREL FUEL CO,,,,,,,TRUE,MS,72,,,
11272,,LAVACA PIPELINE CO,,,,TRUE,TX,53,TRUE,TX,22,TRUE,TX,79
978,,LAWRENCE PAPER CO,,,,,,,TRUE,KS,1,,,
32095,,"LBC HOUSTON, L.P.",,,,TRUE,TX,9,,,,,,
32245,,LDH ENERGY HASTINGS LLC,,,,TRUE,TX,36,,,,,,
32246,,LDH ENERGY MONT BELVIEU L.P.,,,,TRUE,TX,102,,,,,,
32035,,LDH ENERGY PIPELINE L.P.,,,,TRUE,TX,1446,,,,,,
32452,,LEAF RIVER ENERGY CENTER LLC,,7,1,,,,TRUE,MS,75,,,
30786,,LEE 8 STORAGE PARTNERSHIP,,3,,,,,TRUE,MI,12,,,
11360,,"LEFORS GAS DEPT, CITY OF",,,,,,,TRUE,TX,2,,,
38919,,LEGACY RESERVES OPERATING LP,,1,,TRUE,WY,29,,,,,,
31836,,LEGACY RESOURCES CO LP,,,,,,,TRUE,AL,4,,,
32542,,"LEGADO PERMIAN, LLC",,,,TRUE,TX,3,,,,,,
32417,,LEGEND GATHERING LLC,,,,,,,,,,TRUE,TX,4
32337,,"LEGEND NATRUAL GAS III, LP",,,,,,,,,,TRUE,TX,1
32218,,"LEGEND NATURAL GAS II, LP",,,,,,,,,,TRUE,TX,4
32413,,"LEGEND NATURAL GAS IV, LP",,,,,,,,,,TRUE,TX,18
32650,,LEMM CORPORATION - OPERATIONS,,1,,TRUE,TN,9,,,,,,
11384,,LENOX MUNICIPAL GAS SYSTEM,,,,,,,TRUE,IA,20,,,
32528,,"LGS RENEWABLES I, LC",,,,,,,TRUE,TX,33,,,
38906,,LIBERTY ENERGY (MID-STATES) CORP D/B/A LIBERTY UTILITIES - C,,,,,,,TRUE,"IA,IL,MO",241,,,
32582,,"LIBERTY PIPELINE GROUP, LLC",,,,TRUE,TX,87,,,,,,
32273,,"LIG GAS COMPANY, LLC",,,,,,,TRUE,TX,3,TRUE,TX,2
38915,,"LINC GULF COAST PETROLEUM, INC",,,,TRUE,TX,25,,,,,,
32359,,LINCOLN ELECTRIC SYSTEM,,,,,,,TRUE,NE,6,,,
32280,,LINCOLN GENERATING FACILITY LLC,,,,,,,TRUE,IL,5,,,
31391,,"LINDE GAS NORTH AMERICA, LLC",,,,,,,TRUE,"AL,OH,TX,UT",38,,,
11525,,LINDSEY & ELLIOTT,,,,,,,,,,TRUE,KY,100
32388,,"LINN OPERATING, INC",,,,,,,TRUE,KS,5,TRUE,"KS,MI,TX",11
31806,TRUE,"LINN WESTERN OPERATING, INC",,4,2,TRUE,CA,4,,,,TRUE,CA,5
32300,,"LITTLE SIOUX CORN PROCESSORS, LLLP",,,,,,,TRUE,IA,1,,,
1035,,"LIVE OAK RESERVES, INC",,,,,,,,,,TRUE,TX,8
31063,,LKL GATHERING INC,,,,,,,TRUE,AR,1,,,
11613,,LLOG EXPLORATION CO,,,,,,,,,,TRUE,TX,4
31735,,LOBO PIPELINE LP,,,,,,,TRUE,TX,42,TRUE,TX,1
32570,,LOCKHART POWER COMPANY,,,,,,,TRUE,SC,6,,,
11630,,LOCUST RIDGE GAS CO,,,,,,,,,,TRUE,"LA,MS",31
31697,TRUE,"LODI GAS STORAGE, LLC",,,,,,,TRUE,CA,45,,,
31673,,LONE STAR NGL REFINERY SERVICES LLC,,,,TRUE,LA,105,,,,,,
11730,,LONGHORN PIPELINE CO,,1,,,,,TRUE,TX,1,,,
11733,,LOOP LLC,,18,5,TRUE,LA,113,,,,,,
11760,,LORIMOR MUNICIPAL GAS SYSTEM,,,,,,,TRUE,IA,4,,,
32402,,LOUIS DREYFUS COMMODITIES GRAND JUNCTION,,,,,,,TRUE,IA,9,,,
39015,,"LOUISIANA ENERGY CONSULTANTS, INC.",,,,,,,,,,TRUE,LA,3
31516,,"LOUISIANA GENERATING, LLC",,,,,,,TRUE,LA,18,,,
31813,,LOUISVILLE FIRE BRICK WORKS INC,,,,,,,TRUE,KY,1,,,
11824,,LOUISVILLE GAS & ELECTRIC CO,,,,,,,TRUE,"IN,KY",386,,,
31044,,LOWER VALLEY POWER & LIGHT INC.,,,,,,,TRUE,WY,50,,,
31384,,LSP ENERGY LP,,,,,,,TRUE,MS,15,,,
32464,,LSP UNIVERSITY PARK LLC,,,,,,,TRUE,IL,1,,,
32514,,"LT GATHERING, LLC",,,,,,,,,,TRUE,TX,194
32303,,"LUBBOCK GAS GATHERING, LTD. LLP",,,,,,,,,,TRUE,TX,3
11885,,LUBBOCK POWER & LIGHT,,,,,,,TRUE,TX,6,,,
31490,,LUMEN ENERGY CORP,,,,,,,TRUE,KS,2,TRUE,KS,0
32297,,"LUMEN MIDSTREAM PARTNERSHIP, LLC",,,,TRUE,OK,14,TRUE,"KS,OK",14,,,
31917,,"LYNCHBURG GAS PRODUCERS, LLC",,,,,,,TRUE,VA,1,,,
31259,,LYONDELL CHEMICAL WORLDWIDE INC,,,,,,,TRUE,TX,2,,,
12264,,M G T C INC,,,,,,,TRUE,WY,250,,,
12059,,M H M PIPELINE CO INC,,,,,,,,,,TRUE,TX,2
12270,,M I G C INC,,,,,,,TRUE,WY,264,,,
31501,,"M-R VENTURES, LLC",,,,,,,TRUE,MI,2,TRUE,MI,1
32367,,"M2 FAIRPLAY, LLC",,,,,,,,,,TRUE,TX,26
32486,,"M2 LOUISIANA GAS SERVICE, LLC",,,,,,,TRUE,LA,6,TRUE,LA,1
39003,,"M3 APPALACHIA GATHERING, LLC",,,,,,,,,,TRUE,"PA,WV",4
32638,TRUE,MACPHERSON OIL COMPANY,,2,,,,,TRUE,CA,7,,,
32240,,MADILL GAS PROCESSING,,,,,,,,,,TRUE,OK,2
12105,,"MAGELLAN AMMONIA PIPELINE, L.P.",,25,2,TRUE,"IA,KS,MN,NE,OK,TX",1088,,,,,,
38912,,"MAGELLAN E&P HOLDINGS, INC",,,,,,,,,,TRUE,TX,5
22610,,"MAGELLAN PIPELINE COMPANY, LP",,178,39,TRUE,"AR,CO,IA,IL,KS,MNMO,ND,NE,OK,SD,TXWI",9538,TRUE,"KS,OK",3,,,
31579,,"MAGELLAN PIPELINES HOLDINGS, LP",,2,1,TRUE,"OK,TX",28,,,,,,
31580,,"MAGELLAN TERMINALS HOLDINGS, LP",,17,3,TRUE,"CT,DE,LA,OK,TX",37,,,,,,
32352,,"MAGNOLIA GAS GATHERING, LLC",,,,,,,,,,TRUE,TX,6
30065,,"MAGNUM GAS PIPELINE, INC.",,,,,,,,,,TRUE,LA,12
32624,,MAGNUM HUNTER PRODUCTION INC,,,,,,,TRUE,"KY,TN",15,TRUE,VA,4
31913,,"MAIN ENERGY, INC.",,,,,,,TRUE,TX,23,,,
30969,,MAIN PASS OIL GATHERING SYSTEM,,1,,TRUE,OC(B),97,,,,,,
31487,,MAINE NATURAL GAS,,,,,,,TRUE,ME,2,,,
7237,,MALARKEY ROOFING PRODUCTS,,,,,,,TRUE,OR,2,,,
12057,,MALLARD PIPELINE CO,,,,,,,TRUE,LA,5,,,
12102,,MANNING NATURAL GAS DEPT,,,,,,,TRUE,IA,10,,,
31934,,"MANSFIELD PIPELINE, LLC",,,,,,,,,,TRUE,LA,1
32002,,"MAP PRODUCTION COMPANY, INC.",,,,,,,TRUE,TX,0,TRUE,TX,3
38897,,MARABOU MIDSTREAM,,,,,,,TRUE,"TX,WI",9,,,
12127,,MARATHON ASHLAND PIPE LINE LLC,,,1,,,,TRUE,"KY,WV",0,,,
12125,,MARATHON OIL COMPANY,,12,6,,,,TRUE,"AK,TX,UT",29,TRUE,"AK,TX",7
30845,,MARATHON OIL COMPANY,,,,,,,TRUE,"LA,NM,TX,WY",13,TRUE,TX,2
32147,,MARATHON PIPE LINE LLC,,154,15,TRUE,"AR,IL,IN,KY,LA,MIMS,MT,OH,PA,TN,TXWV,WY",5036,TRUE,"AK,KY,TX,WV",163,,,
32138,,"MARDI GRAS PIPELINE, LLC",,5,4,,,,TRUE,"LA,MS",23,,,
30954,,"MARINER ENERGY, INC",,1,1,TRUE,TX,17,,,,TRUE,TX,2
31335,,"MARITIMES & NORTHEAST PIPELINE, LLC(SPECTRA ENERGY CORP)",,10,1,,,,TRUE,"MA,ME,NH",345,,,
402,,"MARKWEST EAST TEXAS PNG UTILITY, LLC",,,,TRUE,TX,49,,,,TRUE,TX,67
9171,,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",,,,TRUE,TX,35,TRUE,TX,22,,,
32412,,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC",,2,,TRUE,"PA,WV",81,,,,TRUE,PA,7
31871,,"MARKWEST MICHIGAN PIPELINE, LLC",,6,,TRUE,MI,157,,,,,,
32414,,"MARKWEST OKLAHOMA GAS COMPANY, LLC",,3,1,,,,TRUE,OK,51,TRUE,OK,6
857,,"MARKWEST PINNACLE PNG UTILITY, LLC",,,,,,,TRUE,"NM,TX",148,,,
26026,,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",,12,8,TRUE,"KY,WV",142,,,,,,
32131,,"MARLIN MIDSTREAM, LLC",,,,TRUE,TX,12,TRUE,TX,1,TRUE,TX,1
12180,,MARSHALL COUNTY GAS DISTRICT,,,,,,,TRUE,AL,85,,,
32164,,MARSHALL MUNICIPAL UTILITIES,,,,,,,TRUE,MO,23,,,
32482,,MARSHFIELD UTILITIES,,,,,,,TRUE,WI,2,,,
32051,,"MARTIN OPERATING PARTNERSHIP, L.P.",,,,TRUE,TX,213,,,,,,
32377,,MARYSVILLE HYDROCARBONS,,2,2,TRUE,MI,6,,,,,,
31748,,MASSACHUSETTS WHOLESALE ELECTRIC CO,,,,,,,TRUE,MA,6,,,
31686,,MASTERS RESOURCES LLC,,,,,,,,,,TRUE,TX,99
32174,,MCCAIN PIPELINE COMPANY,,5,2,TRUE,MS,6,,,,,,
31049,,MCCHORD PIPELINE CO.,,,,TRUE,WA,14,,,,,,
32599,,"MCLEAN GAS PROCESSING, LLC",,,,TRUE,TX,21,,,,,,
31374,,MCLEOD GAS GATHERING & PROCESSING CO,,,,,,,,,,TRUE,TX,7
12303,,MCMORAN OIL & GAS CO,,,,TRUE,LA,11,,,,TRUE,"LA,OC(B)",12
31767,,MCNIC MICHIGAN HOLDINGS INC,,,,,,,TRUE,MI,103,,,
39051,,"MCR TRANSMISSION, LLC",,,,,,,TRUE,MT,7,,,
31987,,"MD RECYCLING, INC.",,,,,,,TRUE,TN,2,,,
31899,,"MEADWESTVACO CORPORATION TEXAS, LP",,,,,,,TRUE,TX,9,,,
12342,,MEMPHIS LIGHT GAS & WATER DIVISION,,,,,,,TRUE,TN,182,,,
31428,,MERIT ENERGY COMPANY,,7,5,TRUE,WY,54,,,,TRUE,NM,1
31875,,MERIT ENERGY COMPANY,,3,,TRUE,"MI,OK",344,,,,TRUE,MI,1
31106,,MERRION OIL AND GAS,,,,,,,,,,TRUE,NM,7
12395,,METRO GAS CO,,,,,,,,,,TRUE,OK,2
12390,,METROPOLITAN UTILITIES DISTRICT,,,,,,,TRUE,NE,1,,,
12410,,MICHIGAN GAS CO,,,,,,,TRUE,MI,7,,,
12420,,MICHIGAN GAS UTILITIES CO,,,,,,,TRUE,MI,108,,,
32281,,MICHIGAN PIPELINE AND PROCESSING LLC,,,,,,,TRUE,MI,56,TRUE,MI,2
12470,,MID - VALLEY PIPELINE CO,,28,6,TRUE,"AR,KY,LA,MI,MS,OHTN,TX",1103,,,,,,
31581,,"MID LOUISIANA GAS TRANSMISSION, LLC",,,,,,,TRUE,LA,54,,,
32342,,MID MISSOURI ENERGY,,,,,,,TRUE,MO,13,,,
31816,,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",,4,1,TRUE,KS,47,,,,,,
32363,,MID-CONTINENT MARKET CENTER,,,,,,,TRUE,KS,196,,,
39019,,MID-KANSAS ELECTRIC COMPANY,,,,,,,TRUE,KS,0,,,
30750,,MIDAMERICAN ENERGY COMPANY,,4,,,,,TRUE,"IA,IL",706,,,
32436,,MIDCONTINENT EXPRESS PIPELINE LLC,,9,,,,,TRUE,"AL,LA,MS,OK,TX",512,,,
12455,,MIDLAND COGENERATION VENTURE,,,,,,,TRUE,MI,29,,,
997,TRUE,MIDWAY SUNSET COGENERATION CO,,5,4,,,,TRUE,CA,4,,,
12479,,MIDWEST ENERGY INC,,,,,,,TRUE,KS,59,,,
30022,,"MIDWEST GAS STORAGE, INC.",,,,,,,TRUE,IN,14,,,
30059,,"MIDWEST GRAIN PIPELINE, INC.",,,,,,,TRUE,KS,20,,,
12498,,MIDWESTERN GAS TRANSMISSION CO,,8,1,,,,TRUE,"IL,IN,KY,TN",399,,,
32321,,"MILAGRO EXPLORATION, LLC",,,,,,,,,,TRUE,TX,6
32578,,MINERAL PARK INC,,,,,,,TRUE,AZ,24,,,
32198,,MINNESOTA ENERGY RESOURCES CORPORATION,,,,,,,TRUE,MN,17,,,
32446,,MINNESOTA INTRASTATE PIPELINE COMPANY,,,,,,,TRUE,MN,31,,,
32423,,MINNESOTA POWER,,,,,,,TRUE,MN,1,,,
32026,,MINNESOTA SOYBEAN PROCESSORS,,,,,,,TRUE,MN,7,,,
38922,,MIPC LLC,,4,,TRUE,"NJ,PA",51,,,,,,
32105,,"MIRANT BOWLINE, LLC",,,,,,,TRUE,NY,1,,,
31520,,MISSION NATURAL GAS,,,,,,,TRUE,LA,1,,,
31519,,MISSION PIPELINE CO,,,,,,,TRUE,TX,22,,,
32132,,MISSION VALLEY PIPELINE,,,,,,,TRUE,TX,1,,,
32504,,"MISSISSIPPI HUB, LLC",,6,,,,,TRUE,MS,39,,,
30769,,MISSOURI GAS ENERGY,,,,,,,TRUE,MO,45,,,
31746,,MISSOURI INTERSTATE GAS LLC,,1,3,,,,TRUE,"IL,MO",7,,,
12601,,MISSOURI PIPELINE CO,,,,,,,TRUE,MO,145,,,
32415,,"MISTLETOE PIPELINE, LLC",,,,,,,TRUE,OK,12,,,
32183,,"MOAB PIPELINE, LLC",,,,,,,TRUE,UT,4,,,
12628,,MOBIL  PIPE  LINE COMPANY,,38,11,TRUE,"AR,IL,IN,LA,MA,MOOK,RI,TX",1288,TRUE,TX,2,,,
12634,,MOBIL CHEMICAL CO,,,,TRUE,TX,423,TRUE,TX,2,,,
12624,,MOBIL CORP,,,,TRUE,TX,249,TRUE,TX,5,,,
30005,TRUE,MOBIL PACIFIC PIPELINE CO,,,,TRUE,CA,29,,,,,,
25160,,MOBIL VANDERBILT-BEAUMONT PIPELINE CO,,1,,,,,TRUE,TX,112,,,
12642,,MOBILE GAS SERVICE CORP,,1,,,,,TRUE,AL,46,,,
32362,,"MOCKINGBIRD PIPELINE, LP",,,,,,,,,,TRUE,TX,39
31167,,MOEM PIPELINE LLC,,5,1,TRUE,LA,56,,,,,,
31486,,MOGAS PIPELINE LLC,,8,4,,,,TRUE,"IL,MO",263,,,
840,TRUE,MOJAVE PIPELINE OPERATING COMPANY,,16,1,,,,TRUE,"AZ,CA",562,,,
32374,,"MONROE GAS STORAGE COMPANY, LLC",,6,,,,,TRUE,"AL,MS",27,,,
12672,,"MONROE NATURAL GAS DEPT, CITY OF",,,,,,,TRUE,NC,43,,,
12684,,MONTANA - DAKOTA UTILITIES CO,,1,1,,,,TRUE,"MN,MT,ND,SD",71,,,
12732,,MONTEZUMA NATURAL GAS DEPT,,,,,,,TRUE,IA,19,,,
32023,,"MONTGOMERY GAS TRANSMISSION, INC.",,,,,,,TRUE,TX,6,,,
30944,,"MONUMENT CHEMICAL KENTUCKY, LLC",,,,,,,TRUE,KY,58,,,
32231,,"MONUMENT PIPELINE, LP",,,,,,,TRUE,TX,75,TRUE,TX,84
12794,,MORNING SUN MUNICIPAL GAS SYSTEM,,,,,,,TRUE,IA,3,,,
31430,,MORTIMER EXPLORATION CO,,,,,,,,,,TRUE,TX,3
31251,,"MORTON INTERNATIONAL INC, - SALT DIVISION",,,,,,,TRUE,TX,3,,,
12817,,MOSS BLUFF GAS STORAGE SYSTEM,,2,,,,,TRUE,TX,23,,,
30777,,MOTIVA ENTERPRISE LLC,,,,TRUE,"LA,TX",113,,,,,,
12823,,MOULTON MUNICIPAL GAS SYSTEM,,,,,,,TRUE,IA,5,,,
15844,,MOUNTAIN GAS RESOURCES INC.,,,,TRUE,TX,49,TRUE,WY,20,,,
38898,,"MOUNTAIN GATHERING, LLC",,,,,,,,,,TRUE,PA,14
12894,,"MOUNTAINAIR, TOWN OF",,,,,,,TRUE,NM,14,TRUE,NM,1
12878,,MOUNTAINEER GAS CO,,,,,,,,,,TRUE,WV,17
25170,,MOUNTAINEER GAS SERVICES,,,,,,,,,,TRUE,WV,14
14071,,MURPHY EXPLORATION & PROD CO,,,,,,,,,,TRUE,AL,13
31166,,MUSTANG  PIPE  LINE  LLC,,7,2,TRUE,IL,209,,,,,,
12930,,MUSTANG GAS PRODUCTS LLC,,,,,,,TRUE,OK,29,TRUE,OK,30
32019,,"MUSTANG ISLAND GATHERING, LLC",,,,,,,,,,TRUE,TX,20
26302,,MUSTANG PIPELINE CO,,,,TRUE,TX,89,,,,,,
31898,,MV PIPELINE COMPANY,,,,,,,TRUE,OK,9,,,
31247,,N G TRANSMISSION,,,,,,,TRUE,WY,110,,,
32642,TRUE,NAFTEX OPERATING COMPANY,,2,,,,,TRUE,CA,5,,,
13041,,NASHVILLE GAS CO,,,,,,,TRUE,TN,81,,,
26065,,NATIONAL COOP REFINERY ASSCO,,6,1,TRUE,"IA,KS,NE",267,,,,,,
13061,,NATIONAL FUEL GAS DISTRIBUTION CORP,,1,,,,,TRUE,PA,66,,,
13062,,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,,1,,,,,TRUE,NY,2,TRUE,NY,242
13063,,NATIONAL FUEL GAS SUPPLY CORP,,126,8,,,,TRUE,"NY,PA",1629,TRUE,PA,19
13302,,NATIONAL GAS & OIL CORP,,,,,,,TRUE,OH,10,TRUE,OH,10
31110,,NATIONAL SERV ALL,,,,,,,TRUE,IN,3,,,
30772,,"NATURAL GAS OF KENTUCKY, INC.",,,,,,,TRUE,KY,24,,,
13120,,NATURAL GAS PIPELINE CO OF AMERICA (KMI),,83,14,,,,TRUE,"AR,IA,IL,IN,KS,LAMO,NE,NM,OK,TX",9137,,,
31663,,NAVAJO NATION OIL AND GAS COMPANY,,8,6,TRUE,"CO,NM,UT",88,,,,,,
13161,,NAVAJO PIPELINE CO,,,,TRUE,NM,40,,,,,,
13162,,NAVAJO REFINING CO,,,,TRUE,NM,47,,,,,,
38949,,"NAVARRO MIDSTREAM SERVICES, LLC.",,,,,,,,,,TRUE,TX,2
32333,,"NAVASOTA ODESSA ENERGY PARTNERS, L.P.",,,,,,,TRUE,TX,2,,,
32349,,"NAVASOTA WHARTON ENERGY PARTNERS, LP",,,,,,,TRUE,TX,1,,,
39039,,NAVIDAD RESOURCES LLC,,,,,,,,,,TRUE,TX,2
38900,,"NC MUNICIPAL GAS, LLC",,,,,,,TRUE,NC,2,TRUE,NC,1
13180,,NEBRASKA CITY UTILITIES,,,,,,,TRUE,NE,44,,,
32081,,NEBRASKA PUBLIC POWER DISTRICT,,,,,,,TRUE,NE,3,,,
32422,,"NEPTUNE LNG, LLC",,7,2,,,,TRUE,"MA,OC(B)",13,,,
31518,,NETCO PIPELINE LLC,,,,,,,,,,TRUE,TX,27
30716,,NEUMIN PRODUCTION CO.,,,,TRUE,TX,5,,,,TRUE,TX,27
32137,,NEW CENTURY EXPLORATION,,,,,,,,,,TRUE,TX,1
31931,,"NEW DOMINION, L.L.C.",,,,,,,,,,TRUE,OK,2
13299,,NEW JERSEY NATURAL GAS CO,,,,,,,TRUE,NJ,226,,,
6141,,NEW MEXICO GAS COMPANY,,,,,,,TRUE,NM,1640,,,
4604,,"NEW MEXICO NATURAL GAS, INC.",,,,,,,TRUE,TX,9,,,
13331,,NEW WASKOM GAS GATHERING INC,,,,,,,,,,TRUE,TX,9
13420,,NEW YORK STATE ELECTRIC & GAS CORP,,6,5,,,,TRUE,NY,15,,,
13440,,"NEWELLTON, TOWN OF - ST JOSEPH JOINT LINE",,,,,,,TRUE,LA,9,,,
861,,NEWFIELD EXPLORATION COMPANY,,,,,,,TRUE,TX,10,,,
30052,,NEWMONT GOLD COMPANY,,,,,,,TRUE,NV,28,,,
32553,,NEWTON COUNTY LANDFILL PARTNERSHIP,,,,,,,TRUE,IN,1,,,
32506,,"NFG MIDSTREAM COVINGTON, LLC",,2,,,,,TRUE,PA,8,,,
32672,,"NFG MIDSTREAM TROUT RUN, LLC",,,,,,,TRUE,PA,16,,,
31914,,NGL SUPPLY TERMINAL COMPANY LLC,,7,2,TRUE,"AR,MT",14,,,,,,
32034,,"NGO TRANSMISSION, INC.",,,,,,,TRUE,OH,171,,,
13480,,NIAGARA MOHAWK POWER CORP,,1,2,,,,TRUE,NY,278,,,
30787,,NIPPON OIL EXPLORATION USA LIMITED,,5,4,TRUE,TX,40,TRUE,LA,5,,,
31755,,NOBLE ENERGY INC,,7,5,TRUE,TX,38,TRUE,"CO,KS,LA,NE,TX",63,TRUE,"CO,LA,TX",40
31699,,NORFOLK SOUTHERN RAILWAY-BROSNAN YARD PIPELINE,,3,5,TRUE,VA,6,,,,,,
31896,,"NORSTAR PIPELINE COMPANY, INC.",,1,,,,,TRUE,AK,1,,,
32302,,"NORTH ALBANY TERMINAL COMPANY, LLC",,,,TRUE,MO,0,,,,,,
31891,TRUE,NORTH BAJA PIPELINE LLC,,15,5,,,,TRUE,"AZ,CA",86,,,
12585,,NORTH CENTRAL OIL CORP,,,,,,,,,,TRUE,TX,12
32043,,"NORTH COAST GAS TRANSMISSION, LLC",,,,,,,TRUE,OH,261,,,
30679,,NORTH COUNTRY GAS PIPELINE,,,,,,,TRUE,NY,22,,,
15774,,NORTH DAKOTA PIPELINE COMPANY LLC,,25,1,TRUE,"MN,MT,ND",783,,,,,,
32571,,"NORTH PLATTE LIVESTOCK FEEDERS, LLC",,,,,,,TRUE,NE,5,,,
13656,,NORTH RIDGE CORP,,,,,,,,,,TRUE,TX,1
13660,,NORTH SHORE GAS CO,,,,,,,TRUE,"IL,WI",98,,,
31142,,NORTH SLOPE BOROUGH ENERGY MANAGEMENT,,19,7,,,,TRUE,AK,14,,,
32669,,NORTHEAST NATURAL ENERGY LLC,,,,,,,,,,TRUE,PA,2
13635,,NORTHEAST OHIO NATURAL GAS CORP,,,,,,,TRUE,OH,10,,,
13630,,NORTHEAST OKLAHOMA PUBLIC FACILITIES AUTH,,,,,,,TRUE,OK,15,,,
13769,,NORTHERN BORDER PIPELINE COMPANY,,16,4,,,,TRUE,"IA,IL,IN,MN,MT,NDSD",1408,,,
32308,TRUE,NORTHERN CALIFORNIA POWER AGENCY,,4,,,,,TRUE,CA,1,,,
31054,,NORTHERN ECLIPSE,,,,,,,TRUE,AK,1,,,
13710,,NORTHERN ILLINOIS GAS CO,,,,,,,TRUE,IL,1164,,,
13730,,NORTHERN INDIANA PUBLIC SERVICE CO,,,,,,,TRUE,IN,809,,,
13725,,NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC,,,,,,,,,,TRUE,OH,5
13707,,NORTHERN MINNESOTA UTILITIES,,,,,,,TRUE,MN,37,,,
13750,,NORTHERN NATURAL GAS CO,,162,12,,,,TRUE,"IA,IL,KS,MI,MN,NENM,OK,SD,TX,WI",15015,,,
31636,,NORTHERN STATES POWER CO OF MINNESOTA,,,,TRUE,MN,8,TRUE,"MN,SD",98,,,
13783,,NORTHERN STATES POWER CO OF WISCONSIN,,,,,,,TRUE,WI,3,,,
13795,,NORTHERN UTILITIES INC (ME),,,,,,,TRUE,ME,31,,,
13800,,"NORTHERN UTILITIES, INC. (NH)",,,,,,,TRUE,NH,0,,,
32012,,"NORTHSTAR GOM, L.L.C",,,,,,,TRUE,TX,2,,,
32120,,NORTHVILLE INDUSTRIES CORP.,,,,TRUE,NY,37,,,,,,
13840,,NORTHWEST NATURAL GAS CO,,,,,,,TRUE,"OR,WA",634,,,
13845,,NORTHWEST PIPELINE LLC,,135,7,,,,TRUE,"CO,ID,OR,UT,WA,WY",3871,,,
31632,,NORTHWESTERN ENERGY LLC,,,,,,,TRUE,"MT,SD",2174,,,
32215,,NOVA CHEMICALS (CANADA) LTD.,,6,2,TRUE,MI,11,,,,,,
39027,TRUE,NRG ENERGY SERVICES,,1,1,,,,TRUE,CA,6,,,
32522,,NRG OSWEGO HARBOR POWER,,,,TRUE,NY,4,,,,,,
32391,,NRG TEXAS POWER LLC,,,,,,,TRUE,TX,1,,,
31999,,NRG WHOLESALE GENERATION LP,,,,,,,TRUE,IL,2,,,
2652,,NSTAR GAS COMPANY,,,,,,,TRUE,MA,1,,,
38925,,NUCOR STEEL,,,,,,,TRUE,AZ,0,,,
31268,,NUSTAR JOINT VENTURE,,,,TRUE,TX,52,,,,,,
31454,,"NUSTAR LOGISTICS, L.P.",,26,5,TRUE,"CO,NM,OK,TX",3503,,,,,,
10012,,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,,47,8,TRUE,"AR,IA,IL,IN,KS,LAMN,MO,ND,NE,SD,WY",4357,,,,,,
26094,TRUE,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,,21,5,TRUE,"CA,DC,MD,NJ,NM,NYOR,TX,VA",106,,,,,,
18308,,NV ENERGY,,,,,,,TRUE,NV,8,,,
30951,,"O.I. AUBURN, INC. C/O DUFCO",,,,,,,,,,TRUE,NY,35
31196,,OAKHILL PIPELINE,,,,,,,TRUE,TX,12,TRUE,"TX,TX",66
